url,status_code
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152596_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152597_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152598_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152599_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152600_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152601_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152602_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152603_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152604_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5151154_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5151155_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5151156_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153210_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153211_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153212_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153213_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153214_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153215_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153216_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153217_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153218_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153219_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153220_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153221_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153222_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153223_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153224_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153225_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153226_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153227_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153228_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5153229_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152605_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152606_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152607_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152608_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152609_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152610_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152611_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152612_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148653_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148654_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148655_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152613_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152614_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152615_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152616_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152617_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152618_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152619_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152620_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152621_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152622_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152623_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152624_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152625_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152626_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152627_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5152628_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157172_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157173_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157174_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157175_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157176_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157177_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157178_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157179_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157180_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157181_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157182_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157183_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157184_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157185_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157186_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5157187_2/format/large",404
